event_type,timestamp,node_id,node_addr,packet_id,source,dest,data_value,next_hop,routing_option,previous_hop
ROUTE,3998.142378,38,"[2,5]",58_9,"[10,5]","[32,1]",41.225747,"[2,254]",Cluster Routing Router Gateway,48
ROUTE,3998.142476,37,"[2,1]",58_9,"[10,5]","[32,1]",41.225747,"[1,3]",Up Tree,37
ROUTE,3998.142593,26,"[1,3]",58_9,"[10,5]","[32,1]",41.225747,"[1,254]",Cluster Routing Router Gateway,37
ROUTE,3998.142705,24,"[1,1]",58_9,"[10,5]","[32,1]",41.225747,"[1,4]",Down Tree,24
ROUTE,3998.142794,23,"[1,4]",58_9,"[10,5]","[32,1]",41.225747,"[6,1]",Cluster Routing Router Gateway 2,24
ROUTE,3998.142888,22,"[6,1]",58_9,"[10,5]","[32,1]",41.225747,"[6,4]",Down Tree,22
ROUTE,3998.142987,31,"[6,4]",58_9,"[10,5]","[32,1]",41.225747,"[14,2]",Cluster Routing Router Gateway 2,22
ROUTE,3998.143079,40,"[14,2]",58_9,"[10,5]","[32,1]",41.225747,"[14,4]",Down Tree,40
ROUTE,3998.143177,50,"[14,4]",58_9,"[10,5]","[32,1]",41.225747,"[21,1]",Down Tree,50
ROUTE,3998.143238,60,"[21,1]",58_9,"[10,5]","[32,1]",41.225747,"[26,1]",Cluster Routing Router Gateway 2,50
ROUTE,3998.143306,70,"[26,1]",58_9,"[10,5]","[32,1]",41.225747,"[32,254]",Cluster Routing Cluster,70
ROUTE,3998.143375,80,"[26,2]",58_9,"[10,5]","[32,1]",41.225747,"[32,1]",Cluster Routing Cluster,80
RECEIVE,3998.143472,90,"[32,1]",58_9,"[10,5]","[32,1]",41.225747,,,80
SEND,4006.572759,10,"[18,2]",10_17,"[18,2]","[14,3]",18.186358,,,
SEND,4007.733518,33,"[6,6]",33_9,"[6,6]","[15,1]",24.325478,,,
ROUTE,4007.733518,33,"[6,6]",33_9,"[6,6]","[15,1]",24.325478,"[6,254]",Up Tree,33
ROUTE,4007.733635,22,"[6,1]",33_9,"[6,6]","[15,1]",24.325478,"[1,4]",Up Tree,22
ROUTE,4007.733729,23,"[1,4]",33_9,"[6,6]","[15,1]",24.325478,"[1,254]",Cluster Routing Router Gateway,22
ROUTE,4007.733817,24,"[1,1]",33_9,"[6,6]","[15,1]",24.325478,"[1,3]",Down Tree,24
ROUTE,4007.733930,26,"[1,3]",33_9,"[6,6]","[15,1]",24.325478,"[15,254]",Cluster Routing Cluster,26
ROUTE,4007.733994,16,"[15,2]",33_9,"[6,6]","[15,1]",24.325478,"[15,1]",Cluster Routing Cluster,16
RECEIVE,4007.734088,6,"[15,1]",33_9,"[6,6]","[15,1]",24.325478,,,16
SEND,4015.644887,34,"[3,10]",34_8,"[3,10]","[5,1]",43.775243,,,
ROUTE,4015.644887,34,"[3,10]",34_8,"[3,10]","[5,1]",43.775243,"[3,254]",Up Tree,34
SEND,4020.600667,68,"[17,2]",68_8,"[17,2]","[3,9]",12.038437,,,
ROUTE,4020.600667,68,"[17,2]",68_8,"[17,2]","[3,9]",12.038437,"[17,254]",Up Tree,68
ROUTE,4020.600776,69,"[17,1]",68_8,"[17,2]","[3,9]",12.038437,"[10,3]",Up Tree,69
ROUTE,4020.600849,59,"[10,3]",68_8,"[17,2]","[3,9]",12.038437,"[10,254]",Cluster Routing Router Gateway,69
ROUTE,4020.600936,48,"[10,1]",68_8,"[17,2]","[3,9]",12.038437,"[2,5]",Up Tree,48
ROUTE,4020.601039,38,"[2,5]",68_8,"[17,2]","[3,9]",12.038437,"[2,254]",Cluster Routing Router Gateway,48
ROUTE,4020.601137,37,"[2,1]",68_8,"[17,2]","[3,9]",12.038437,"[3,8]",Cluster Routing Cluster,37
SEND,4022.281168,44,"[3,1]",44_22,"[3,1]","[3,10]",41.748170,,,
ROUTE,4022.281168,44,"[3,1]",44_22,"[3,1]","[3,10]",41.748170,"[3,10]",Cluster Routing Cluster,44
RECEIVE,4022.281235,34,"[3,10]",44_22,"[3,1]","[3,10]",41.748170,,,44
SEND,4026.697644,89,"[24,2]",89_8,"[24,2]","[4,2]",28.901421,,,
ROUTE,4026.697644,89,"[24,2]",89_8,"[24,2]","[4,2]",28.901421,"[24,254]",Up Tree,89
ROUTE,4026.697763,78,"[17,3]",89_8,"[24,2]","[4,2]",28.901421,"[24,4]",Cluster Routing Cluster,78
SEND,4032.452645,74,"[22,5]",74_20,"[22,5]","[3,10]",47.008864,,,
SEND,4039.738716,15,"[19,2]",15_8,"[19,2]","[11,1]",16.826508,,,
SEND,4041.487746,36,"[3,8]",36_11,"[3,8]","[31,2]",18.769824,,,
ROUTE,4041.487746,36,"[3,8]",36_11,"[3,8]","[31,2]",18.769824,"[3,254]",Up Tree,36
SEND,4048.059495,53,"[16,2]",53_8,"[16,2]","[6,7]",21.271946,,,
ROUTE,4048.059495,53,"[16,2]",53_8,"[16,2]","[6,7]",21.271946,"[16,254]",Up Tree,53
ROUTE,4048.059593,43,"[16,1]",53_8,"[16,2]","[6,7]",21.271946,"[6,5]",Up Tree,43
ROUTE,4048.059709,32,"[6,5]",53_8,"[16,2]","[6,7]",21.271946,"[6,2]",Cluster Routing Cluster,32
ROUTE,4048.059825,21,"[6,2]",53_8,"[16,2]","[6,7]",21.271946,"[6,7]",Cluster Routing Cluster,21
RECEIVE,4048.059938,12,"[6,7]",53_8,"[16,2]","[6,7]",21.271946,,,21
SEND,4048.819980,9,"[5,3]",9_7,"[5,3]","[24,2]",40.621132,,,
ROUTE,4048.819980,9,"[5,3]",9_7,"[5,3]","[24,2]",40.621132,"[5,254]",Up Tree,9
ROUTE,4048.820087,18,"[5,2]",9_7,"[5,3]","[24,2]",40.621132,"[2,4]",Up Tree,18
ROUTE,4048.820171,28,"[2,4]",9_7,"[5,3]","[24,2]",40.621132,"[2,254]",Cluster Routing Router Gateway,18
ROUTE,4048.820285,37,"[2,1]",9_7,"[5,3]","[24,2]",40.621132,"[2,5]",Down Tree,37
ROUTE,4048.820383,38,"[2,5]",9_7,"[5,3]","[24,2]",40.621132,"[10,1]",Cluster Routing Router Gateway 2,37
ROUTE,4048.820485,48,"[10,1]",9_7,"[5,3]","[24,2]",40.621132,"[10,3]",Down Tree,48
ROUTE,4048.820573,59,"[10,3]",9_7,"[5,3]","[24,2]",40.621132,"[17,1]",Cluster Routing Router Gateway 2,48
ROUTE,4048.820646,69,"[17,1]",9_7,"[5,3]","[24,2]",40.621132,"[24,254]",Cluster Routing Cluster,69
ROUTE,4048.820762,78,"[17,3]",9_7,"[5,3]","[24,2]",40.621132,"[24,2]",Cluster Routing Cluster,78
RECEIVE,4048.820880,89,"[24,2]",9_7,"[5,3]","[24,2]",40.621132,,,78
SEND,4058.980940,29,"[10,2]",29_9,"[10,2]","[16,4]",46.514596,,,
SEND,4071.307340,92,"[34,1]",92_8,"[34,1]","[24,2]",46.216975,,,
ROUTE,4071.307340,92,"[34,1]",92_8,"[34,1]","[24,2]",46.216975,"[34,254]",Up Tree,92
ROUTE,4071.307426,82,"[27,2]",92_8,"[34,1]","[24,2]",46.216975,"[27,254]",Up Tree,82
ROUTE,4071.307524,71,"[27,1]",92_8,"[34,1]","[24,2]",46.216975,"[21,2]",Up Tree,71
ROUTE,4071.307626,61,"[21,2]",92_8,"[34,1]","[24,2]",46.216975,"[21,254]",Cluster Routing Router Gateway,71
ROUTE,4071.307737,50,"[14,4]",92_8,"[34,1]","[24,2]",46.216975,"[14,254]",Up Tree,50
ROUTE,4071.307835,40,"[14,2]",92_8,"[34,1]","[24,2]",46.216975,"[6,4]",Up Tree,40
ROUTE,4071.307927,31,"[6,4]",92_8,"[34,1]","[24,2]",46.216975,"[6,254]",Cluster Routing Router Gateway,40
ROUTE,4071.308026,22,"[6,1]",92_8,"[34,1]","[24,2]",46.216975,"[1,4]",Up Tree,22
ROUTE,4071.308121,23,"[1,4]",92_8,"[34,1]","[24,2]",46.216975,"[1,254]",Cluster Routing Router Gateway,22
ROUTE,4071.308209,24,"[1,1]",92_8,"[34,1]","[24,2]",46.216975,"[1,3]",Down Tree,24
ROUTE,4071.308322,26,"[1,3]",92_8,"[34,1]","[24,2]",46.216975,"[2,1]",Cluster Routing Router Gateway 2,24
ROUTE,4071.308439,37,"[2,1]",92_8,"[34,1]","[24,2]",46.216975,"[2,5]",Down Tree,37
ROUTE,4071.308536,38,"[2,5]",92_8,"[34,1]","[24,2]",46.216975,"[10,1]",Cluster Routing Router Gateway 2,37
ROUTE,4071.308639,48,"[10,1]",92_8,"[34,1]","[24,2]",46.216975,"[10,3]",Down Tree,48
ROUTE,4071.308726,59,"[10,3]",92_8,"[34,1]","[24,2]",46.216975,"[17,1]",Cluster Routing Router Gateway 2,48
ROUTE,4071.308799,69,"[17,1]",92_8,"[34,1]","[24,2]",46.216975,"[24,254]",Cluster Routing Cluster,69
ROUTE,4071.308915,78,"[17,3]",92_8,"[34,1]","[24,2]",46.216975,"[24,2]",Cluster Routing Cluster,78
RECEIVE,4071.309034,89,"[24,2]",92_8,"[34,1]","[24,2]",46.216975,,,78
SEND,4095.009577,41,"[14,1]",41_11,"[14,1]","[15,1]",17.426638,,,
SEND,4107.951703,3,"[12,1]",3_9,"[12,1]","[6,6]",38.269982,,,
SEND,4112.083587,8,"[5,4]",8_9,"[5,4]","[5,3]",48.601569,,,
ROUTE,4112.083587,8,"[5,4]",8_9,"[5,4]","[5,3]",48.601569,"[5,3]",Cluster Routing Cluster,8
RECEIVE,4112.083672,17,"[5,3]",8_9,"[5,4]","[5,3]",48.601569,,,8
RECEIVE,4112.083686,9,"[5,3]",8_9,"[5,4]","[5,3]",48.601569,,,8
SEND,4128.499445,6,"[15,1]",6_10,"[15,1]","[4,2]",32.428630,,,
SEND,4148.675495,57,"[4,2]",57_20,"[4,2]","[24,4]",15.893109,,,
ROUTE,4148.675495,57,"[4,2]",57_20,"[4,2]","[24,4]",15.893109,"[24,4]",Cluster Routing Cluster,57
RECEIVE,4148.675585,67,"[24,4]",57_20,"[4,2]","[24,4]",15.893109,,,57
SEND,4161.959395,1,"[12,3]",1_9,"[12,3]","[34,1]",36.530366,,,
ROUTE,4161.959395,1,"[12,3]",1_9,"[12,3]","[34,1]",36.530366,"[12,254]",Up Tree,1
ROUTE,4161.959490,2,"[12,2]",1_9,"[12,3]","[34,1]",36.530366,"[6,3]",Up Tree,2
ROUTE,4161.959570,13,"[6,3]",1_9,"[12,3]","[34,1]",36.530366,"[6,254]",Cluster Routing Router Gateway,2
ROUTE,4161.959670,22,"[6,1]",1_9,"[12,3]","[34,1]",36.530366,"[6,4]",Down Tree,22
ROUTE,4161.959769,31,"[6,4]",1_9,"[12,3]","[34,1]",36.530366,"[14,2]",Cluster Routing Router Gateway 2,22
ROUTE,4161.959861,40,"[14,2]",1_9,"[12,3]","[34,1]",36.530366,"[14,4]",Down Tree,40
ROUTE,4161.959959,50,"[14,4]",1_9,"[12,3]","[34,1]",36.530366,"[21,2]",Down Tree,50
ROUTE,4161.960071,61,"[21,2]",1_9,"[12,3]","[34,1]",36.530366,"[27,1]",Cluster Routing Router Gateway 2,50
ROUTE,4161.960173,71,"[27,1]",1_9,"[12,3]","[34,1]",36.530366,"[34,254]",Cluster Routing Cluster,71
ROUTE,4161.960271,82,"[27,2]",1_9,"[12,3]","[34,1]",36.530366,"[34,1]",Cluster Routing Cluster,82
RECEIVE,4161.960357,92,"[34,1]",1_9,"[12,3]","[34,1]",36.530366,,,82
SEND,4167.881975,20,"[11,1]",20_11,"[11,1]","[5,1]",15.252654,,,
SEND,4168.895551,73,"[28,1]",73_8,"[28,1]","[24,4]",13.317629,,,
SEND,4172.800138,49,"[10,2]",49_9,"[10,2]","[12,3]",24.841440,,,
ROUTE,4172.800138,49,"[10,2]",49_9,"[10,2]","[12,3]",24.841440,"[10,254]",Up Tree,49
ROUTE,4172.800195,48,"[10,1]",49_9,"[10,2]","[12,3]",24.841440,"[2,5]",Up Tree,48
ROUTE,4172.800297,38,"[2,5]",49_9,"[10,2]","[12,3]",24.841440,"[2,254]",Cluster Routing Router Gateway,48
ROUTE,4172.800395,37,"[2,1]",49_9,"[10,2]","[12,3]",24.841440,"[1,3]",Up Tree,37
ROUTE,4172.800512,26,"[1,3]",49_9,"[10,2]","[12,3]",24.841440,"[1,254]",Cluster Routing Router Gateway,37
ROUTE,4172.800624,24,"[1,1]",49_9,"[10,2]","[12,3]",24.841440,"[1,4]",Down Tree,24
ROUTE,4172.800713,23,"[1,4]",49_9,"[10,2]","[12,3]",24.841440,"[6,7]",Cluster Routing Cluster,23
SEND,4173.814680,45,"[3,2]",45_15,"[3,2]","[5,4]",47.857109,,,
ROUTE,4173.814680,45,"[3,2]",45_15,"[3,2]","[5,4]",47.857109,"[3,254]",Up Tree,45
SEND,4180.741757,27,"[2,6]",27_8,"[2,6]","[29,1]",20.490134,,,
ROUTE,4180.741757,27,"[2,6]",27_8,"[2,6]","[29,1]",20.490134,"[2,254]",Up Tree,27
ROUTE,4180.741829,37,"[2,1]",27_8,"[2,6]","[29,1]",20.490134,"[2,5]",Down Tree,37
ROUTE,4180.741927,38,"[2,5]",27_8,"[2,6]","[29,1]",20.490134,"[10,1]",Cluster Routing Router Gateway 2,37
ROUTE,4180.742029,48,"[10,1]",27_8,"[2,6]","[29,1]",20.490134,"[10,3]",Down Tree,48
ROUTE,4180.742117,59,"[10,3]",27_8,"[2,6]","[29,1]",20.490134,"[17,1]",Cluster Routing Router Gateway 2,48
ROUTE,4180.742190,69,"[17,1]",27_8,"[2,6]","[29,1]",20.490134,"[17,3]",Down Tree,69
ROUTE,4180.742306,78,"[17,3]",27_8,"[2,6]","[29,1]",20.490134,"[24,3]",Cluster Routing Cluster,78
ROUTE,4180.742406,87,"[24,3]",27_8,"[2,6]","[29,1]",20.490134,"[29,1]",Cluster Routing Cluster,87
RECEIVE,4180.742491,97,"[29,1]",27_8,"[2,6]","[29,1]",20.490134,,,87
SEND,4181.713060,93,"[34,2]",93_7,"[34,2]","[3,2]",18.008852,,,
ROUTE,4181.713060,93,"[34,2]",93_7,"[34,2]","[3,2]",18.008852,"[34,254]",Up Tree,93
ROUTE,4181.713177,82,"[27,2]",93_7,"[34,2]","[3,2]",18.008852,"[27,254]",Up Tree,82
ROUTE,4181.713275,71,"[27,1]",93_7,"[34,2]","[3,2]",18.008852,"[21,2]",Up Tree,71
ROUTE,4181.713377,61,"[21,2]",93_7,"[34,2]","[3,2]",18.008852,"[21,254]",Cluster Routing Router Gateway,71
ROUTE,4181.713488,50,"[14,4]",93_7,"[34,2]","[3,2]",18.008852,"[14,254]",Up Tree,50
ROUTE,4181.713586,40,"[14,2]",93_7,"[34,2]","[3,2]",18.008852,"[6,4]",Up Tree,40
ROUTE,4181.713678,31,"[6,4]",93_7,"[34,2]","[3,2]",18.008852,"[6,254]",Cluster Routing Router Gateway,40
ROUTE,4181.713777,22,"[6,1]",93_7,"[34,2]","[3,2]",18.008852,"[1,4]",Up Tree,22
ROUTE,4181.713872,23,"[1,4]",93_7,"[34,2]","[3,2]",18.008852,"[1,254]",Cluster Routing Router Gateway,22
ROUTE,4181.713960,24,"[1,1]",93_7,"[34,2]","[3,2]",18.008852,"[3,254]",Cluster Routing Cluster,24
ROUTE,4181.714067,35,"[2,2]",93_7,"[34,2]","[3,2]",18.008852,"[3,2]",Cluster Routing Cluster,35
RECEIVE,4181.714136,45,"[3,2]",93_7,"[34,2]","[3,2]",18.008852,,,35
SEND,4186.197347,42,"[16,4]",42_8,"[16,4]","[31,3]",16.266132,,,
ROUTE,4186.197347,42,"[16,4]",42_8,"[16,4]","[31,3]",16.266132,"[16,254]",Up Tree,42
ROUTE,4186.197404,43,"[16,1]",42_8,"[16,4]","[31,3]",16.266132,"[6,5]",Up Tree,43
ROUTE,4186.197520,32,"[6,5]",42_8,"[16,4]","[31,3]",16.266132,"[6,254]",Cluster Routing Router Gateway,43
ROUTE,4186.197587,22,"[6,1]",42_8,"[16,4]","[31,3]",16.266132,"[1,4]",Up Tree,22
ROUTE,4186.197681,23,"[1,4]",42_8,"[16,4]","[31,3]",16.266132,"[1,254]",Cluster Routing Router Gateway,22
ROUTE,4186.197770,24,"[1,1]",42_8,"[16,4]","[31,3]",16.266132,"[1,3]",Down Tree,24
ROUTE,4186.197882,26,"[1,3]",42_8,"[16,4]","[31,3]",16.266132,"[2,1]",Cluster Routing Router Gateway 2,24
ROUTE,4186.197999,37,"[2,1]",42_8,"[16,4]","[31,3]",16.266132,"[2,5]",Down Tree,37
ROUTE,4186.198097,38,"[2,5]",42_8,"[16,4]","[31,3]",16.266132,"[10,1]",Cluster Routing Router Gateway 2,37
ROUTE,4186.198199,48,"[10,1]",42_8,"[16,4]","[31,3]",16.266132,"[10,3]",Down Tree,48
ROUTE,4186.198287,59,"[10,3]",42_8,"[16,4]","[31,3]",16.266132,"[17,1]",Cluster Routing Router Gateway 2,48
ROUTE,4186.198360,69,"[17,1]",42_8,"[16,4]","[31,3]",16.266132,"[17,3]",Down Tree,69
ROUTE,4186.198476,78,"[17,3]",42_8,"[16,4]","[31,3]",16.266132,"[24,5]",Down Tree,78
ROUTE,4186.198556,77,"[24,5]",42_8,"[16,4]","[31,3]",16.266132,"[29,3]",Cluster Routing Cluster,77
SEND,4197.839698,63,"[23,1]",63_9,"[23,1]","[31,3]",47.436347,,,
ROUTE,4197.839698,63,"[23,1]",63_9,"[23,1]","[31,3]",47.436347,"[23,254]",Up Tree,63
ROUTE,4197.839794,52,"[16,3]",63_9,"[23,1]","[31,3]",47.436347,"[16,254]",Up Tree,52
ROUTE,4197.839903,43,"[16,1]",63_9,"[23,1]","[31,3]",47.436347,"[6,5]",Up Tree,43
ROUTE,4197.840020,32,"[6,5]",63_9,"[23,1]","[31,3]",47.436347,"[6,254]",Cluster Routing Router Gateway,43
ROUTE,4197.840086,22,"[6,1]",63_9,"[23,1]","[31,3]",47.436347,"[1,4]",Up Tree,22
ROUTE,4197.840181,23,"[1,4]",63_9,"[23,1]","[31,3]",47.436347,"[1,254]",Cluster Routing Router Gateway,22
ROUTE,4197.840269,24,"[1,1]",63_9,"[23,1]","[31,3]",47.436347,"[1,3]",Down Tree,24
ROUTE,4197.840382,26,"[1,3]",63_9,"[23,1]","[31,3]",47.436347,"[2,1]",Cluster Routing Router Gateway 2,24
ROUTE,4197.840499,37,"[2,1]",63_9,"[23,1]","[31,3]",47.436347,"[2,5]",Down Tree,37
ROUTE,4197.840596,38,"[2,5]",63_9,"[23,1]","[31,3]",47.436347,"[10,1]",Cluster Routing Router Gateway 2,37
ROUTE,4197.840699,48,"[10,1]",63_9,"[23,1]","[31,3]",47.436347,"[10,3]",Down Tree,48
ROUTE,4197.840786,59,"[10,3]",63_9,"[23,1]","[31,3]",47.436347,"[17,1]",Cluster Routing Router Gateway 2,48
ROUTE,4197.840860,69,"[17,1]",63_9,"[23,1]","[31,3]",47.436347,"[17,3]",Down Tree,69
ROUTE,4197.840975,78,"[17,3]",63_9,"[23,1]","[31,3]",47.436347,"[24,5]",Down Tree,78
ROUTE,4197.841056,77,"[24,5]",63_9,"[23,1]","[31,3]",47.436347,"[29,3]",Cluster Routing Cluster,77
SEND,4204.669198,86,"[29,3]",86_9,"[29,3]","[4,2]",37.531998,,,
ROUTE,4204.669198,86,"[29,3]",86_9,"[29,3]","[4,2]",37.531998,"[31,3]",Cluster Routing Cluster,86
SEND,4205.476197,95,"[29,3]",95_9,"[29,3]","[29,1]",17.248243,,,
ROUTE,4205.476197,95,"[29,3]",95_9,"[29,3]","[29,1]",17.248243,"[29,254]",Cluster Routing Cluster,95
ROUTE,4205.476290,96,"[29,2]",95_9,"[29,3]","[29,1]",17.248243,"[29,1]",Cluster Routing Cluster,96
RECEIVE,4205.476381,97,"[29,1]",95_9,"[29,3]","[29,1]",17.248243,,,96
SEND,4205.879686,17,"[5,3]",17_12,"[5,3]","[34,1]",36.632954,,,
SEND,4207.146158,19,"[5,1]",19_8,"[5,1]","[10,2]",41.757845,,,
ROUTE,4207.146158,19,"[5,1]",19_8,"[5,1]","[10,2]",41.757845,"[10,2]",Cluster Routing Cluster,19
RECEIVE,4207.146207,29,"[10,2]",19_8,"[5,1]","[10,2]",41.757845,,,19
SEND,4214.518211,55,"[4,4]",55_8,"[4,4]","[5,1]",23.569150,,,
ROUTE,4214.518211,55,"[4,4]",55_8,"[4,4]","[5,1]",23.569150,"[4,254]",Up Tree,55
ROUTE,4214.518291,56,"[4,3]",55_8,"[4,4]","[5,1]",23.569150,"[2,3]",Up Tree,56
ROUTE,4214.518382,47,"[2,3]",55_8,"[4,4]","[5,1]",23.569150,"[2,254]",Cluster Routing Router Gateway,56
ROUTE,4214.518474,37,"[2,1]",55_8,"[4,4]","[5,1]",23.569150,"[2,4]",Cluster Routing Cluster,37
ROUTE,4214.518588,28,"[2,4]",55_8,"[4,4]","[5,1]",23.569150,"[5,1]",Cluster Routing Cluster,28
RECEIVE,4214.518666,19,"[5,1]",55_8,"[4,4]","[5,1]",23.569150,,,28
SEND,4228.719407,39,"[10,4]",39_8,"[10,4]","[22,5]",42.890865,,,
ROUTE,4228.719407,39,"[10,4]",39_8,"[10,4]","[22,5]",42.890865,"[10,254]",Up Tree,39
ROUTE,4228.719501,48,"[10,1]",39_8,"[10,4]","[22,5]",42.890865,"[2,5]",Up Tree,48
ROUTE,4228.719604,38,"[2,5]",39_8,"[10,4]","[22,5]",42.890865,"[2,254]",Cluster Routing Router Gateway,48
ROUTE,4228.719702,37,"[2,1]",39_8,"[10,4]","[22,5]",42.890865,"[2,3]",Down Tree,37
ROUTE,4228.719793,47,"[2,3]",39_8,"[10,4]","[22,5]",42.890865,"[4,3]",Cluster Routing Router Gateway 2,37
ROUTE,4228.719885,56,"[4,3]",39_8,"[10,4]","[22,5]",42.890865,"[4,5]",Cluster Routing Cluster,56
ROUTE,4228.719992,65,"[4,5]",39_8,"[10,4]","[22,5]",42.890865,"[22,5]",Cluster Routing Cluster,65
RECEIVE,4228.720091,74,"[22,5]",39_8,"[10,4]","[22,5]",42.890865,,,65
SEND,4258.380606,75,"[31,3]",75_18,"[31,3]","[22,4]",13.444583,,,
ROUTE,4258.380606,75,"[31,3]",75_18,"[31,3]","[22,4]",13.444583,"[22,5]",Cluster Routing Cluster,75
SEND,4259.697532,10,"[18,2]",10_18,"[18,2]","[23,1]",37.451822,,,
SEND,4264.343092,51,"[14,3]",51_10,"[14,3]","[31,3]",33.668304,,,
ROUTE,4264.343092,51,"[14,3]",51_10,"[14,3]","[31,3]",33.668304,"[14,254]",Up Tree,51
ROUTE,4264.343173,40,"[14,2]",51_10,"[14,3]","[31,3]",33.668304,"[6,4]",Up Tree,40
ROUTE,4264.343265,31,"[6,4]",51_10,"[14,3]","[31,3]",33.668304,"[6,254]",Cluster Routing Router Gateway,40
ROUTE,4264.343364,22,"[6,1]",51_10,"[14,3]","[31,3]",33.668304,"[1,4]",Up Tree,22
ROUTE,4264.343458,23,"[1,4]",51_10,"[14,3]","[31,3]",33.668304,"[1,254]",Cluster Routing Router Gateway,22
ROUTE,4264.343547,24,"[1,1]",51_10,"[14,3]","[31,3]",33.668304,"[1,3]",Down Tree,24
ROUTE,4264.343659,26,"[1,3]",51_10,"[14,3]","[31,3]",33.668304,"[2,1]",Cluster Routing Router Gateway 2,24
ROUTE,4264.343776,37,"[2,1]",51_10,"[14,3]","[31,3]",33.668304,"[2,5]",Down Tree,37
ROUTE,4264.343874,38,"[2,5]",51_10,"[14,3]","[31,3]",33.668304,"[10,1]",Cluster Routing Router Gateway 2,37
ROUTE,4264.343976,48,"[10,1]",51_10,"[14,3]","[31,3]",33.668304,"[10,3]",Down Tree,48
ROUTE,4264.344064,59,"[10,3]",51_10,"[14,3]","[31,3]",33.668304,"[17,1]",Cluster Routing Router Gateway 2,48
ROUTE,4264.344137,69,"[17,1]",51_10,"[14,3]","[31,3]",33.668304,"[17,3]",Down Tree,69
ROUTE,4264.344253,78,"[17,3]",51_10,"[14,3]","[31,3]",33.668304,"[24,5]",Down Tree,78
ROUTE,4264.344333,77,"[24,5]",51_10,"[14,3]","[31,3]",33.668304,"[29,3]",Cluster Routing Cluster,77
SEND,4270.787111,98,"[25,1]",98_9,"[25,1]","[29,3]",45.291535,,,
ROUTE,4270.787111,98,"[25,1]",98_9,"[25,1]","[29,3]",45.291535,"[24,3]",Cluster Routing Cluster,98
ROUTE,4270.787202,87,"[24,3]",98_9,"[25,1]","[29,3]",45.291535,"[29,3]",Cluster Routing Cluster,87
RECEIVE,4270.787292,86,"[29,3]",98_9,"[25,1]","[29,3]",45.291535,,,87
SEND,4278.010190,75,"[31,3]",75_19,"[31,3]","[4,4]",46.453419,,,
ROUTE,4278.010190,75,"[31,3]",75_19,"[31,3]","[4,4]",46.453419,"[4,5]",Cluster Routing Cluster,75
ROUTE,4278.010257,65,"[4,5]",75_19,"[31,3]","[4,4]",46.453419,"[4,4]",Cluster Routing Cluster,65
RECEIVE,4278.010325,55,"[4,4]",75_19,"[31,3]","[4,4]",46.453419,,,65
SEND,4292.173055,64,"[22,4]",64_8,"[22,4]","[5,4]",33.490400,,,
SEND,4304.531876,33,"[6,6]",33_10,"[6,6]","[4,2]",36.953425,,,
ROUTE,4304.531876,33,"[6,6]",33_10,"[6,6]","[4,2]",36.953425,"[6,254]",Up Tree,33
ROUTE,4304.531993,22,"[6,1]",33_10,"[6,6]","[4,2]",36.953425,"[1,4]",Up Tree,22
ROUTE,4304.532087,23,"[1,4]",33_10,"[6,6]","[4,2]",36.953425,"[1,254]",Cluster Routing Router Gateway,22
ROUTE,4304.532176,24,"[1,1]",33_10,"[6,6]","[4,2]",36.953425,"[1,3]",Down Tree,24
ROUTE,4304.532288,26,"[1,3]",33_10,"[6,6]","[4,2]",36.953425,"[2,1]",Cluster Routing Router Gateway 2,24
ROUTE,4304.532405,37,"[2,1]",33_10,"[6,6]","[4,2]",36.953425,"[2,2]",Cluster Routing Cluster,37
SEND,4306.106117,66,"[4,2]",66_36,"[4,2]","[12,3]",39.832449,,,
ROUTE,4306.106117,66,"[4,2]",66_36,"[4,2]","[12,3]",39.832449,"[4,254]",Up Tree,66
ROUTE,4306.106192,56,"[4,3]",66_36,"[4,2]","[12,3]",39.832449,"[2,3]",Up Tree,56
ROUTE,4306.106284,47,"[2,3]",66_36,"[4,2]","[12,3]",39.832449,"[2,254]",Cluster Routing Router Gateway,56
ROUTE,4306.106375,37,"[2,1]",66_36,"[4,2]","[12,3]",39.832449,"[1,3]",Up Tree,37
ROUTE,4306.106493,26,"[1,3]",66_36,"[4,2]","[12,3]",39.832449,"[1,254]",Cluster Routing Router Gateway,37
ROUTE,4306.106605,24,"[1,1]",66_36,"[4,2]","[12,3]",39.832449,"[1,4]",Down Tree,24
ROUTE,4306.106694,23,"[1,4]",66_36,"[4,2]","[12,3]",39.832449,"[6,7]",Cluster Routing Cluster,23
SEND,4308.755706,34,"[3,10]",34_9,"[3,10]","[14,1]",19.352190,,,
ROUTE,4308.755706,34,"[3,10]",34_9,"[3,10]","[14,1]",19.352190,"[3,254]",Up Tree,34
SEND,4313.990818,15,"[19,2]",15_9,"[19,2]","[5,3]",24.228337,,,
ROUTE,4313.990818,15,"[19,2]",15_9,"[19,2]","[5,3]",24.228337,"[15,254]",Cluster Routing Cluster,15
ROUTE,4313.990935,16,"[15,2]",15_9,"[19,2]","[5,3]",24.228337,"[5,3]",Cluster Routing Cluster,16
RECEIVE,4313.991002,17,"[5,3]",15_9,"[19,2]","[5,3]",24.228337,,,16
SEND,4330.611792,25,"[3,9]",25_10,"[3,9]","[10,2]",49.882199,,,
ROUTE,4330.611792,25,"[3,9]",25_10,"[3,9]","[10,2]",49.882199,"[3,254]",Up Tree,25
